seqid,AA_A,AA_C,AA_D,AA_E,AA_F,AA_G,AA_H,AA_I,AA_K,AA_L,AA_M,AA_N,AA_P,AA_Q,AA_R,AA_S,AA_T,AA_V,AA_W,AA_Y,CLV_C14_Caspase3-7,DEG_APCC_KENBOX_2,DEG_Kelch_Keap1_1,DEG_SCF_TRCP1_1,DOC_ANK_TNKS_1,DOC_CYCLIN_RxL_1,DOC_MAPK_JIP1_4,DOC_MAPK_MEF2A_6,DOC_MAPK_NFAT4_5,DOC_MAPK_gen_1,DOC_PP1_RVXF_1,DOC_PP2A_B56_1,DOC_PP4_FxxP_1,DOC_WW_Pin1_4,D_repeats,ED_ratio,ELASTIN_LIKE,E_repeats,FG_repeats,FG_rich,FGxF,FRG,G_repeats,KAP_repeats,KL_hydropathy,K_repeats,LIG_14-3-3_CanoR_1,LIG_CaM_IQ_9,LIG_CtBP_PxDLS_1,LIG_EF_ALG2_ABM_1,LIG_EH_1,LIG_HCF-1_HBM_1,LIG_HOMEOBOX,LIG_KEPE_2,LIG_KLC1_WD_1,LIG_LIR_Gen_1,LIG_PAM2_1,LIG_PCNA_PIPBox_1,LIG_PDZ_Class_1,LIG_PDZ_Wminus1_1,LIG_PTAP_UEV_1,LIG_PTB_Apo_2,LIG_PTB_Phospho_1,LIG_Rb_LxCxE_1,LIG_SH2_CRK,LIG_SH2_GRB2like,LIG_SH2_NCK_1,LIG_SH2_SRC,LIG_SH2_STAP1,LIG_SH2_STAT5,LIG_SH3_2,LIG_SUMO_SIM_anti_2,LIG_SUMO_SIM_par_1,MOD_CDK_SPK_2,MOD_CDK_SPxK_1,MOD_CDK_SPxxK_3,MOD_CK1_1,MOD_CK2_1,MOD_DYRK1A_RPxSP_1,MOD_GSK3_1,MOD_N-GLC_1,MOD_NMyristoyl,MOD_PIKK_1,MOD_PKA_1,MOD_PKA_2,MOD_PKB_1,MOD_Plk_1,MOD_ProDKin_1,MOD_SUMO_for_1,MOD_SUMO_rev_2,N_repeats,PG_rich,PR_repeats,PTS_repeats,PY,P_repeats,QN_repeats,Q_repeats,REP_RGG,RG_repeats,RK_ratio,R_plus_Y,R_repeats,SGFYSG,SG_repeats,SR_repeats,S_repeats,TRG_ER_FFAT_1,TRG_ER_diArg_1,TRG_LysEnd_APsAcLL_1,TRG_NES_CRM1_1,TRG_NLS_MonoExtN_4,acidic,aliphatic,aromatic,basic,chain_expanding,complexity,custom_kappa,custom_omega,disorder_promoting,fcr,isoelectric_point,net_charge,polar_fraction,scd,srpipi,lrpipi,Water,Carbon,ssH,ssE,disL,disS,srELEC,lrELEC,sr_hb,lr_hb,srCATPI,lrCATPI,larkSIM,larkFAR
A0A0A0MRW6_HUMAN_7,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5972531564093518,nan,-10.954545454545329,0.6666666666666666,0.3333333333333333,8.24972152709961,1.0,0.3333333333333333,0.0,0.06852986217457886,0.0490684022460439,5.06826801517067,11.83944374209861,0.16777552791437664,0.17254845241538908,0.18784946236559139,0.43526881720430105,0.026885880077369438,-0.1230174081237911,0.05120248254460822,0.0682699767261443,-0.058057161468935754,-0.2101620389219119,0.26107942079859586,0.040807371654234315
A0A0A0MRW6_HUMAN_8,0.07407407407407407,0.0,0.037037037037037035,0.037037037037037035,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.18518518518518517,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.07407407407407407,0.037037037037037035,0.07407407407407407,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,7.0,-1.3740740740740742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,10.0,0.0,5.0,2.0,1.0,0.0,6.0,1.3862943611198906,5.0,3.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.1111111111111111,0.14814814814814814,0.1111111111111111,0.37037037037037035,1.9119325834926055,0.3167227835505974,-0.011095842119946162,0.7777777777777778,0.18518518518518517,8.58761978149414,1.0,0.37037037037037035,-0.21644081561488537,0.11107694891219894,0.14777105898344417,5.246290483855574,14.402645909727775,0.2085539314670637,0.1289027086051102,0.19376187018424817,0.38376110685952236,0.15563504255357874,-0.36125570995935413,0.22210956811294846,0.28658938090152913,-0.30333243747202465,-0.48679407667461305,0.2119878268908456,0.09812976485571376
A0A0A0MRW6_HUMAN_9,0.2857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,1.1188591686436384,nan,nan,0.5714285714285714,0.14285714285714285,3.799793243408203,-1.0,0.14285714285714285,0.0,0.07492949882573757,0.08485544142674457,3.758003321251723,15.426384404349639,0.5311526912345589,0.24659608752994838,0.05082280781722629,0.13731401332442578,0.08193743428763257,-0.28489458352337826,0.13857904538339577,0.1481755862089435,-0.1238911332502384,-0.45211705086450066,0.13182088351761528,0.36157038672295727
A0A0A0MRW6_HUMAN_10,0.029411764705882353,0.0,0.08823529411764706,0.029411764705882353,0.0,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.058823529411764705,0.17647058823529413,0.0,0.029411764705882353,0.14705882352941177,0.029411764705882353,0.058823529411764705,0.08823529411764706,0.058823529411764705,0.029411764705882353,0.029411764705882353,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-0.6931471805599453,0.0,1.0,2.0,0.0,0.0,0.0,2.0,8.0,-0.7176470588235295,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,10.0,0.0,5.0,2.0,1.0,0.0,4.0,0.0,2.0,2.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.2647058823529412,0.029411764705882353,0.11764705882352941,0.38235294117647056,2.0636714631220503,0.03370035556817916,-0.8062486475467201,0.7058823529411765,0.23529411764705882,6.924724578857422,0.0,0.3235294117647059,-0.3325959800376016,0.08108703343373799,0.07686669036148847,5.0452607020507525,14.14919235199152,0.2461874184735014,0.16605311759156544,0.17439685545608566,0.34032993289762636,0.07770133682806522,-0.3396491921602398,0.22385154555474085,0.22224809525317984,-0.10355232168429208,-0.19962831289509567,0.18129515190957662,0.14169973827779686
A0A0A0MRW6_HUMAN_11,0.14285714285714285,0.0,0.047619047619047616,0.14285714285714285,0.09523809523809523,0.047619047619047616,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,0.0,3.0,3.0,0.0,0.0,0.0,1.0,6.0,-0.5571428571428572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.2857142857142857,0.09523809523809523,0.09523809523809523,0.38095238095238093,1.8582872017990961,1.0552016027431206,-0.33537897011076184,0.7619047619047619,0.2857142857142857,4.407283782958984,-2.0,0.23809523809523808,-0.39030779937267923,0.07126396511147873,0.0743883553746272,4.774934167671323,14.663130449753448,0.47471649179144765,0.13435495790474805,0.07784821025207639,0.22052244704394738,-0.05742273371071799,-0.3397092032242458,0.15835663852870796,0.1970595988353722,-0.1264764293819588,-0.1942472510153576,0.13131197643329978,0.2723283958408151
A0A0A0MRW6_HUMAN_12,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-0.0777777777777778,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.6931471805599453,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.1111111111111111,0.2222222222222222,1.345408922169058,-1.055339673573801,-0.674993215998008,0.6666666666666666,0.2222222222222222,6.001392364501953,0.0,0.4444444444444444,-0.1111111111111111,0.04250678252236445,0.05228865247117035,4.49050254996179,14.128406770114507,0.4650847845074821,0.14569170847817142,0.06847098629436842,0.24309675090250477,-0.15428652342279944,-0.29948169801622654,0.1506682767863913,0.17631447787255936,-0.04272324538820678,-0.10970938781685617,0.12377590290624059,0.3420007815447498
A0A0A0MRW6_HUMAN_13,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986122886681098,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.35000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.621226662447,-3.810003810005715,-3.810003810005715,0.75,0.5,3.7949867248535156,-2.0,0.0,0.25,0.0561712709940217,0.04812092621841532,4.309636014442685,15.194298860936165,0.7746631566946731,0.07167334067131324,0.03356333837693803,0.09324455626869718,-0.21828508514204592,-0.3029911101618083,0.24431024578404864,0.1298283166044311,0.0053283984765974245,-0.03111364630357979,0.05533054454009092,0.5054707902118193
A0A0A0MRW6_HUMAN_14,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.5,0.7945134575869862,-1.3706888336846839,-3.810003810005715,0.75,0.5,6.001392364501953,0.0,0.25,-0.4330127018922193,0.11745867505746055,0.1502700221360903,4.722227082421496,17.38245968189903,0.33396847507579597,0.27789949020789495,0.09990702650335814,0.2598093308846133,0.12138781173813923,-0.3555282417375083,0.257286966784324,0.2666863785855477,-0.7805683091363519,-0.8941004677473695,0.16609806446036227,0.20570529253740172
A0A0A0MRW6_HUMAN_15,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.94,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.4,0.8,0.9574983485564094,-1.9143385132018744,-27.919540114948788,0.8,0.6,8.747730255126953,1.0,0.0,-0.13643255096084358,0.04822680662122636,0.09581509360270389,5.488761928258668,15.522281690004059,0.430170510050661,0.15389343926413387,0.09566643898555455,0.2506822786667726,-0.2591021586734559,-0.6238598091697377,0.27749754851798514,0.35192476601200534,-0.08216411006622078,-0.22199595315981344,0.15065760925277633,0.22341289536636774
A0A0A0MRW6_HUMAN_16,0.14285714285714285,0.0,0.07142857142857142,0.14285714285714285,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4054651081081644,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,-1.242857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.0,0.2857142857142857,1.601330890035636,-1.3886809021055149,-1.6145099195633228,0.8571428571428571,0.21428571428571427,4.130268096923828,-3.0,0.42857142857142855,0.5289227390919761,0.0961807112325812,0.11487052270330395,5.123324277778777,14.065797310916274,0.34642298372927377,0.0962854663937558,0.12937305185533624,0.342587758455507,0.019954171480490324,-0.3037399757955958,0.2117719515564028,0.22981968029196842,-0.1597831772046728,-0.2726387497614084,0.17211364475642554,0.19686700690546163
A0A0A0MRW6_HUMAN_17,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.011111111111111108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.6931471805599453,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.1111111111111111,0.1111111111111111,1.2683925687735085,nan,nan,0.7777777777777778,0.1111111111111111,8.24972152709961,1.0,0.5555555555555556,0.0,0.0470958514965051,0.0909980057636094,4.34439633813252,14.918507699266883,0.456982183180274,0.21541023560236022,0.0707085744192191,0.21389761818290734,0.013851148182801507,-0.36947155538601323,0.17222702365171502,0.23594781638443907,-0.06416064286529392,-0.16537517543419678,0.1419874274974702,0.3082465797847634
A0A0A0MRW6_HUMAN_18,0.08695652173913043,0.0,0.043478260869565216,0.08695652173913043,0.0,0.043478260869565216,0.0,0.08695652173913043,0.043478260869565216,0.17391304347826086,0.043478260869565216,0.0,0.043478260869565216,0.043478260869565216,0.08695652173913043,0.13043478260869565,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4054651081081644,0.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,0.08260869565217387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,3.0,0.4054651081081644,2.0,2.0,0.0,4.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.43478260869565216,0.0,0.13043478260869565,0.30434782608695654,1.9071423280847217,-1.1202334810348173,-1.9032874262780324,0.6521739130434783,0.2608695652173913,6.182064056396484,0.0,0.2608695652173913,-0.2306158471003062,0.044129629211737964,0.06371559436399411,4.446019881207184,14.753772464017413,0.47540923900735504,0.17111587056146715,0.06375324460008104,0.23018970992391138,-0.14996106407320273,-0.34724595454056156,0.21760774989484485,0.1982782862686244,-0.03789117601725621,-0.13287180604822452,0.12551834355864638,0.3056314997816957
A0A0A0MRW6_HUMAN_19,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.9619145559767656,nan,nan,0.5714285714285714,0.0,6.741115570068359,0.0,0.42857142857142855,0.0,0.023978444833754407,0.04097592176771582,3.663518865789867,15.008267861022711,0.5556385190277453,0.18925709675467964,0.054748009552690324,0.1771350615641019,0.004524046294805223,-0.22858577120693507,0.21781995833207107,0.1423651414019244,-0.03178167601304345,-0.09592590371072546,0.11359680733335661,0.3817232187416507
A0A0A0MRW6_HUMAN_20,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0986122886681098,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.9090909090909092,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.36363636363636365,1.5281055150285403,-0.7956278164510571,-2.5882222152575287,0.7272727272727273,0.36363636363636365,5.960430145263672,0.0,0.45454545454545453,-0.3534901816530796,0.08535446750776825,0.122278886356121,5.411083245756507,14.875777149941266,0.29620295346636655,0.2067760503109244,0.11046575197422548,0.32120249257074945,0.09865630581352132,-0.46975130956597166,0.2764499300786114,0.33890234221270255,-0.18067327822981064,-0.4186389613689646,0.16906082338800182,0.1686574676696665
A0A0A0MRW6_HUMAN_21,0.0,0.0,0.1,0.1,0.0,0.15,0.0,0.05,0.05,0.05,0.1,0.05,0.15,0.05,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,2.0,3.0,4.0,-1.4300000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,3.0,2.0,1.0,0.0,5.0,0.4054651081081644,2.0,2.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.15,0.5,1.7989754400028797,-2.3980377348595843,-1.2495160353435426,0.75,0.35,4.782886505126953,-1.0,0.3,-0.14435130023359236,0.060789695452626025,0.09078982555448226,4.922183524250673,13.608057336031978,0.2795398943019757,0.12729441039622752,0.1552913468043355,0.3611658014127382,-0.103042027559402,-0.3466228654901881,0.20128031876600241,0.22376677768947045,-0.06652581412505827,-0.17602331073175173,0.18014394214887752,0.16140869434143665
A0A0A8K8C0_HUMAN_0,0.16428571428571428,0.0,0.03571428571428571,0.05714285714285714,0.0,0.06428571428571428,0.014285714285714285,0.007142857142857143,0.02142857142857143,0.11428571428571428,0.014285714285714285,0.007142857142857143,0.12142857142857143,0.03571428571428571,0.1357142857142857,0.1,0.02857142857142857,0.07142857142857142,0.0,0.007142857142857143,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.4054651081081644,0.0,8.0,9.0,0.0,0.0,2.0,9.0,43.0,-0.45500000000000007,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,36.0,35.0,2.0,17.0,6.0,5.0,0.0,28.0,1.6094379124341003,20.0,19.0,0.0,23.0,33.0,14.0,0.0,3.0,0.0,0.0,1.0,0.09285714285714286,0.37142857142857144,0.007142857142857143,0.15714285714285714,0.37142857142857144,2.289026039648661,2.3298159634885045,0.04774622188155103,0.7785714285714286,0.25,11.444828033447266,9.0,0.25,-1.0513220843318136,0.05753134392265933,0.07601212165354032,4.830187665446455,14.161628523415265,0.41900787457102867,0.1243151721594744,0.09162936728257172,0.26766063788644623,0.0034731029599736657,-0.3668259109220621,0.1607320485009369,0.21727287004418716,-0.04607768912365006,-0.146881709084498,0.14072652137158767,0.2320492136476417
