seqid,AA_A,AA_C,AA_D,AA_E,AA_F,AA_G,AA_H,AA_I,AA_K,AA_L,AA_M,AA_N,AA_P,AA_Q,AA_R,AA_S,AA_T,AA_V,AA_W,AA_Y,CLV_C14_Caspase3-7,DEG_APCC_KENBOX_2,DEG_Kelch_Keap1_1,DEG_SCF_TRCP1_1,DOC_ANK_TNKS_1,DOC_CYCLIN_RxL_1,DOC_MAPK_JIP1_4,DOC_MAPK_MEF2A_6,DOC_MAPK_NFAT4_5,DOC_MAPK_gen_1,DOC_PP1_RVXF_1,DOC_PP2A_B56_1,DOC_PP4_FxxP_1,DOC_WW_Pin1_4,D_repeats,ED_ratio,ELASTIN_LIKE,E_repeats,FG_repeats,FG_rich,FGxF,FRG,G_repeats,KAP_repeats,KL_hydropathy,K_repeats,LIG_14-3-3_CanoR_1,LIG_CaM_IQ_9,LIG_CtBP_PxDLS_1,LIG_EF_ALG2_ABM_1,LIG_EH_1,LIG_HCF-1_HBM_1,LIG_HOMEOBOX,LIG_KEPE_2,LIG_KLC1_WD_1,LIG_LIR_Gen_1,LIG_PAM2_1,LIG_PCNA_PIPBox_1,LIG_PDZ_Class_1,LIG_PDZ_Wminus1_1,LIG_PTAP_UEV_1,LIG_PTB_Apo_2,LIG_PTB_Phospho_1,LIG_Rb_LxCxE_1,LIG_SH2_CRK,LIG_SH2_GRB2like,LIG_SH2_NCK_1,LIG_SH2_SRC,LIG_SH2_STAP1,LIG_SH2_STAT5,LIG_SH3_2,LIG_SUMO_SIM_anti_2,LIG_SUMO_SIM_par_1,MOD_CDK_SPK_2,MOD_CDK_SPxK_1,MOD_CDK_SPxxK_3,MOD_CK1_1,MOD_CK2_1,MOD_DYRK1A_RPxSP_1,MOD_GSK3_1,MOD_N-GLC_1,MOD_NMyristoyl,MOD_PIKK_1,MOD_PKA_1,MOD_PKA_2,MOD_PKB_1,MOD_Plk_1,MOD_ProDKin_1,MOD_SUMO_for_1,MOD_SUMO_rev_2,N_repeats,PG_rich,PR_repeats,PTS_repeats,PY,P_repeats,QN_repeats,Q_repeats,REP_RGG,RG_repeats,RK_ratio,R_plus_Y,R_repeats,SGFYSG,SG_repeats,SR_repeats,S_repeats,TRG_ER_FFAT_1,TRG_ER_diArg_1,TRG_LysEnd_APsAcLL_1,TRG_NES_CRM1_1,TRG_NLS_MonoExtN_4,acidic,aliphatic,aromatic,basic,chain_expanding,complexity,custom_kappa,custom_omega,disorder_promoting,fcr,isoelectric_point,net_charge,polar_fraction,scd,srpipi,lrpipi,Water,Carbon,ssH,ssE,disL,disS,srELEC,lrELEC,sr_hb,lr_hb,srCATPI,lrCATPI,larkSIM,larkFAR
URB2_HUMAN_nonidr_6,0.07407407407407407,0.024691358024691357,0.012345679012345678,0.04938271604938271,0.012345679012345678,0.08641975308641975,0.012345679012345678,0.012345679012345678,0.024691358024691357,0.2345679012345679,0.0,0.012345679012345678,0.06172839506172839,0.09876543209876543,0.04938271604938271,0.08641975308641975,0.037037037037037035,0.09876543209876543,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9162907318741551,0.0,4.0,8.0,0.0,0.0,2.0,7.0,13.0,0.3888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,15.0,0.0,5.0,9.0,8.0,0.0,11.0,0.5108256237659907,4.0,4.0,0.0,14.0,11.0,7.0,0.0,0.0,1.0,0.0,0.0,0.06172839506172839,0.41975308641975306,0.024691358024691357,0.07407407407407407,0.19753086419753085,2.216879707156905,-0.5988578645016213,0.17205361988172033,0.5925925925925926,0.13580246913580246,8.05569839477539,1.0,0.35802469135802467,-0.33032743323804054,0.04017120573098188,0.06323352452447095,4.1239032167983245,14.723346004778808,0.47492548545486335,0.17483623385232755,0.06019762010196066,0.20878058618244094,-0.025235534564630558,-0.29819945321054947,0.1444977143104748,0.1747052961672525,-0.056808118488046754,-0.1672736953443396,0.12961937379180305,0.3245730452770508
URB2_HUMAN_nonidr_7,0.07434944237918216,0.01486988847583643,0.040892193308550186,0.048327137546468404,0.048327137546468404,0.040892193308550186,0.03717472118959108,0.03345724907063197,0.02973977695167286,0.17843866171003717,0.022304832713754646,0.026022304832713755,0.05947955390334572,0.06319702602230483,0.04460966542750929,0.07434944237918216,0.04460966542750929,0.10037174721189591,0.007434944237918215,0.011152416356877323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,0.15415067982725836,0.0,13.0,24.0,0.0,0.0,0.0,11.0,44.0,0.31524163568773234,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,28.0,48.0,0.0,16.0,24.0,17.0,0.0,23.0,0.36772478012531734,15.0,12.0,0.0,31.0,32.0,20.0,0.0,1.0,2.0,0.0,0.0,0.08921933085501858,0.40892193308550184,0.06691449814126393,0.07434944237918216,0.22304832713754646,2.625474899530497,-1.0222095692544646,-0.8633546934912402,0.5576208178438662,0.16356877323420074,6.201770782470703,-4.0,0.30111524163568776,-0.7232167846400613,0.05289634423576197,0.06837064575724251,4.164082945028456,15.166657123542993,0.47160028899738304,0.15835229257143463,0.05611948032673664,0.22911547615210745,-0.05545277113818147,-0.295579877755359,0.16731496223314982,0.18253781116264867,-0.08936528960686099,-0.22164226978033602,0.12490649435422346,0.3089869942419571
URB2_HUMAN_nonidr_8,0.09174311926605505,0.01834862385321101,0.05504587155963303,0.08256880733944955,0.045871559633027525,0.027522935779816515,0.027522935779816515,0.045871559633027525,0.07339449541284404,0.12844036697247707,0.027522935779816515,0.009174311926605505,0.045871559633027525,0.045871559633027525,0.05504587155963303,0.03669724770642202,0.027522935779816515,0.08256880733944955,0.0,0.07339449541284404,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.3566749439387324,0.0,9.0,8.0,0.0,0.0,0.0,3.0,23.0,-0.09174311926605513,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,11.0,12.0,0.0,5.0,6.0,5.0,0.0,9.0,-0.25131442828090605,14.0,6.0,0.0,7.0,10.0,4.0,0.0,0.0,1.0,1.0,0.0,0.13761467889908258,0.3761467889908257,0.11926605504587157,0.12844036697247707,0.3119266055045872,2.524468746391823,-0.5417395606679026,0.11580414858695029,0.5688073394495413,0.26605504587155965,6.332721710205078,-1.0,0.1926605504587156,-0.46463679627006776,0.06018725267286781,0.07613800104284464,4.283610662379414,15.673963583612682,0.5658730629428618,0.1386082657207729,0.04145180246712037,0.18516369261022583,-0.16072601774803102,-0.33332129728865356,0.13092124626255014,0.1814172226617797,-0.17934471734389967,-0.3234113518100376,0.1044268614564875,0.402113927438275
PWP2_HUMAN_nonidr_0,0.04954954954954955,0.036036036036036036,0.08108108108108109,0.02702702702702703,0.06756756756756757,0.08108108108108109,0.02702702702702703,0.03153153153153153,0.05405405405405406,0.08558558558558559,0.018018018018018018,0.05405405405405406,0.036036036036036036,0.013513513513513514,0.04954954954954955,0.08108108108108109,0.05405405405405406,0.0945945945945946,0.018018018018018018,0.04054054054054054,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,18.0,-0.9985288301111273,0.0,6.0,33.0,0.0,0.0,6.0,18.0,31.0,-0.12972972972972982,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,12.0,0.0,19.0,38.0,2.0,8.0,15.0,3.0,0.0,29.0,-0.08004270767353637,20.0,11.0,3.0,36.0,29.0,18.0,0.0,1.0,2.0,0.0,0.0,0.10810810810810811,0.27927927927927926,0.12612612612612611,0.1036036036036036,0.24774774774774774,2.7045071076665628,-0.10850277786614958,-1.1828093686465246,0.5540540540540541,0.21171171171171171,6.638896942138672,-1.0,0.34684684684684686,-1.9880200532267944,0.08264161799674412,0.11069871356209675,4.572687956310812,14.912602850337295,0.24616209288767213,0.3099755140262175,0.10292229934484025,0.29367898788804453,0.1995963364094347,-0.48631420059288,0.20915445318489173,0.2494457009885296,-0.18623481867284855,-0.37429087671244643,0.19878484728740656,0.14325641639405112
PWP2_HUMAN_nonidr_1,0.08,0.013333333333333334,0.056666666666666664,0.03666666666666667,0.07666666666666666,0.08,0.03,0.03666666666666667,0.03666666666666667,0.08666666666666667,0.016666666666666666,0.03333333333333333,0.023333333333333334,0.03333333333333333,0.03333333333333333,0.11333333333333333,0.07666666666666666,0.08333333333333333,0.03,0.023333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,2.0,17.0,-0.40546510810816444,0.0,11.0,47.0,0.0,0.0,2.0,24.0,42.0,0.04799999999999998,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,2.0,0.0,8.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,10.0,5.0,17.0,64.0,0.0,7.0,20.0,10.0,0.0,34.0,-0.08701137698962981,17.0,10.0,0.0,58.0,44.0,34.0,0.0,0.0,1.0,0.0,0.0,0.09333333333333334,0.30333333333333334,0.13,0.07,0.18666666666666668,2.7077738250824184,0.700570660132355,0.2598664081602114,0.6,0.16333333333333333,5.677967071533203,-7.0,0.38,0.10866304985222254,0.07658771817958254,0.1120855761098626,4.480294839128172,15.014825430065166,0.3099677203118475,0.2909410253385795,0.07945840368169109,0.2721833356043133,0.14895847719212585,-0.4298507397312002,0.2093711605843394,0.2310552805705581,-0.17659303480734903,-0.36017628062634904,0.1788879833368417,0.19349004329096336
PWP2_HUMAN_nonidr_2,0.1044776119402985,0.04477611940298507,0.029850746268656716,0.07462686567164178,0.07462686567164178,0.07462686567164178,0.04477611940298507,0.05970149253731343,0.07462686567164178,0.08955223880597014,0.05970149253731343,0.029850746268656716,0.0,0.014925373134328358,0.05970149253731343,0.07462686567164178,0.029850746268656716,0.029850746268656716,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6931471805599453,0.0,5.0,10.0,0.0,0.0,2.0,5.0,12.0,-0.01791044776119405,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,7.0,0.0,0.0,3.0,1.0,0.0,9.0,-0.1823215567939546,6.0,4.0,0.0,10.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.1044776119402985,0.34328358208955223,0.1044776119402985,0.13432835820895522,0.23880597014925373,2.4195768133532654,-0.0250834044518519,-0.522267838335791,0.582089552238806,0.23880597014925373,8.580196380615234,2.0,0.31343283582089554,-0.26265103586728705,0.057652688362655705,0.08976316849053356,4.210636453054417,15.238360759820054,0.4973008846403961,0.18491130045977586,0.04533019107914978,0.20600356589031252,-0.04248719226136256,-0.38254311735177143,0.1591225824131045,0.20538946415990053,-0.13337525682171958,-0.299240879026699,0.12099770383389867,0.3467712374402922
PWP2_HUMAN_nonidr_3,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6931471805599453,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.7945134575869862,nan,nan,1.0,0.25,3.799793243408203,-1.0,0.5,0.0,0.04602242829829585,0.08713893904078927,4.0260632868905235,11.249414612816754,0.27025314956900637,0.06976650563607086,0.10357085337396521,0.39682710621073447,0.10359904824261981,-0.17140397426344645,0.06788118346900437,0.11193136943326526,-0.04110282041364942,-0.07329347278640991,0.19120844083843552,0.16690200115600476
PWP2_HUMAN_nonidr_4,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.0,0.023255813953488372,0.0,0.13953488372093023,0.0,0.0,0.046511627906976744,0.0,0.09302325581395349,0.09302325581395349,0.18604651162790697,0.06976744186046512,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,-0.2876820724517809,0.0,2.0,5.0,0.0,0.0,0.0,2.0,4.0,0.09069767441860462,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,2.0,0.0,0.0,0.0,6.0,1.6094379124341003,5.0,4.0,0.0,6.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.11627906976744186,0.27906976744186046,0.11627906976744186,0.09302325581395349,0.2558139534883721,2.0894244793038013,-0.10315883053086003,-0.3514861179355578,0.627906976744186,0.20930232558139536,4.863742828369141,-1.0,0.3488372093023256,-0.8071550042561376,0.0652655218552788,0.09745103113451258,4.4555960700343435,15.228629138852043,0.3014670368935626,0.2599034270954912,0.08825400646635638,0.27195891204044603,0.12978590356115002,-0.4205576631570045,0.23943985153792238,0.2236070299790404,-0.16267131489061395,-0.3523466372912487,0.17384360976419191,0.1783350317134923
PWP2_HUMAN_nonidr_5,0.06626506024096386,0.006024096385542169,0.04216867469879518,0.10843373493975904,0.030120481927710843,0.05421686746987952,0.03614457831325301,0.024096385542168676,0.05421686746987952,0.18072289156626506,0.024096385542168676,0.018072289156626505,0.024096385542168676,0.05421686746987952,0.060240963855421686,0.0963855421686747,0.030120481927710843,0.05421686746987952,0.012048192771084338,0.024096385542168676,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,0.8649974374866045,0.0,18.0,14.0,0.0,0.0,4.0,9.0,24.0,-0.29156626506024086,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,14.0,25.0,0.0,4.0,12.0,9.0,0.0,19.0,0.09531017980432493,14.0,10.0,0.0,25.0,26.0,16.0,0.0,0.0,2.0,0.0,0.0,0.15060240963855423,0.3493975903614458,0.06626506024096386,0.1144578313253012,0.2891566265060241,2.5340320317467198,0.7372251581996203,-0.4823895519313358,0.6265060240963856,0.26506024096385544,5.535587310791016,-6.0,0.29518072289156627,-0.6643952537271457,0.059046835200309816,0.07293098131302292,4.325413686781452,15.300669444031753,0.5518484879941289,0.1226300577132142,0.05024263885036408,0.20798410065707473,-0.130456148348671,-0.3254969273609677,0.19151802526024003,0.18699808914676022,-0.10105163619141769,-0.22245189241152477,0.10107642230353396,0.39462814705272975
KNOP1_HUMAN_nonidr_0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,3.0,0.3666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,-0.6931471805599453,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,1.5500766778784996,nan,-0.28303578965218845,0.5833333333333334,0.08333333333333333,8.75002670288086,1.0,0.4166666666666667,0.0,0.0577721352357052,0.08648747787522522,4.685757736842284,14.097879540421715,0.23605851632927505,0.1828059036457706,0.12471932280318396,0.35787509728688605,0.1169638757869518,-0.3283133198850337,0.17315029095106457,0.21482958311590958,-0.12722779998489714,-0.31867546006501424,0.18675771101886043,0.1221712819648495
KNOP1_HUMAN_nonidr_1,0.1,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-1.0099999999999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0986122886681098,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.2,0.4,1.3718118211955623,0.15599232805752697,-1.2863640937477185,0.7,0.4,6.069004058837891,0.0,0.3,-0.5099771282656063,0.032350939089477504,0.041119160625326744,4.707529683204452,13.895341526096443,0.40634575633584685,0.21416555930513875,0.07231124409168416,0.24021883026483415,0.06334916218967744,-0.4279626566732536,0.17864212644461624,0.18666179664836924,-0.051896310536285045,-0.1325850654417609,0.13854502848550854,0.27360348176910454
QSER1_HUMAN_nonidr_0,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.20000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6931471805599453,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.2857142857142857,1.1188591686436384,-1.1716943928991013,-1.141630912416172,0.8571428571428571,0.2857142857142857,6.002140045166016,0.0,0.2857142857142857,-0.14285714285714285,0.059865153230483116,0.07477920921979739,4.711243903435606,15.281145062817368,0.5674368700937615,0.17541368547769318,0.05101051751666128,0.17115774378410656,-0.18385002631730268,-0.41080006827610677,0.1806296126845805,0.24059052747503537,-0.06671740754414195,-0.14733977488882785,0.1167856618867642,0.3707426383809085
QSER1_HUMAN_nonidr_1,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6931471805599453,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.5777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.4444444444444444,0.0,0.0,0.05555555555555555,1.5148193791720768,nan,nan,0.6111111111111112,0.05555555555555555,3.799793243408203,-1.0,0.5,0.0,0.04253464359243269,0.05844446767136351,3.8592289465020655,15.109632088196044,0.5957080332826776,0.14392632145928097,0.04821028215728515,0.17387792926792833,-0.10839074577012534,-0.24693741470789013,0.1509839106832771,0.1894198355003865,-0.033383110221916715,-0.10594342868714665,0.10037143258212927,0.4234890270373315
QSER1_HUMAN_nonidr_2,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.157142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.2857142857142857,1.2178801944379163,nan,-1.141630912416172,0.42857142857142855,0.14285714285714285,3.9996376037597656,-1.0,0.14285714285714285,0.0,0.07537109985384552,0.0975965485838744,4.141771496791071,15.474905779325766,0.4227122982242547,0.14177607868208125,0.08725519206500525,0.26490071749916666,0.007098075242764461,-0.24856019995438902,0.17824508848844883,0.107472644505066,-0.27232815530786486,-0.41212287660224867,0.13539241874106464,0.22634307344457621
QSER1_HUMAN_nonidr_3,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6931471805599453,0.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,-1.7600000000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.6931471805599453,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.4,0.5,1.331265310384746,-0.2770742899641833,-2.1686921880367467,0.8,0.5,9.99710464477539,3.0,0.2,0.12870912935939932,0.056196683123356996,0.0758036796487626,5.275456059412399,13.99276525103459,0.39463188134763305,0.11953792215562722,0.09750406933570493,0.30893396249223193,-0.11681021507226916,-0.5225467825316763,0.20352895752335234,0.2302722329290019,-0.41358267587203834,-0.34913619517516226,0.15550990968390688,0.24351640252712814
QSER1_HUMAN_nonidr_4,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6931471805599453,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,-0.7571428571428572,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.6931471805599453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.1188591686436384,-1.1716943928991013,-1.141630912416172,0.42857142857142855,0.2857142857142857,6.001392364501953,0.0,0.2857142857142857,-0.2857142857142857,0.07259123527215092,0.06770365213327624,4.533688379832988,15.151344323272,0.5135295893837503,0.12957114969377287,0.06825865661632081,0.23599787743123168,-0.007059425275547147,-0.27705405962269364,0.2274242698576694,0.26985943735582857,-0.00953231440036163,-0.06854300091840891,0.11751880260291067,0.3671383319989208
